SID,label,sentence
369,0,"Oh, así que Lacoste fue el inventor, qué interesante, ¿te enteraste del funeral de Bill Mays?"
356,0,Estoy de acuerdo. ¿Qué opinas de que la gente exprese sus opiniones religiosas o políticas si no sabe cuáles son las tuyas?
83,1,"Gracias, que disfrute del día, juegue a Gran Turismo y hágase famoso."
555,0,Esa es otra cosa. Tienes que pensar en sus pies porque siempre hacen cosas inesperadas.
59,1,"Sí, es bastante extraño, ¿no? ¿Será cierto? Bueno, fue un gusto charlar con usted."
399,0,"No he oído nada de ellos últimamente. Creo que es un concepto divertido, burlarse de algunas de las peores producciones de Hollywood, pero me sabe mal por los nominados. ¿Los has visto?"
345,0,Hola. ¿Has oído hablar de los premios Razzie? ¡Creo que premian las peores películas del año!
196,1,"llevarlos al parque y dejar que corran y se cansen, ya sabe, para que se duerman"
499,0,"y ellos ordenan todos los productos que distribuyen y están agotados, ya sabes, traen las cosas nuevas"
332,0,Es algo muy curioso de tener en tu código de conducta. ¿Eres más una persona de perros que de gatos?
334,0,"Es increíble, muy divertido. Piensa que Kung-Fusión es el logro supremo de la era moderna en términos de comedia. No lo sé, fue una gran película, pero no increíble, LOL. ¿Qué te parece?"
180,1,¿Quién es su actor favorito? Supongo que lo mismo.
217,1,"para tratar de bajar el precio. Porque para Airbnb no veo demasiados cupones, ya no le dan su dinero si voy"
140,1,"Supongo que el talento viene de familia, la charla ha sido muy entretenida, gracias por su tiempo."
65,1,¿De verdad? Me parece que conducir en los videojuegos es más difícil que conducir en la carretera con un coche de verdad. Puedo ver cómo podría ayudarlo con sus habilidades de conducción.
453,0,"porque es hecho a mano o, es decir, se supone que basicamente se desintegrará en un año"
440,0,"Supongo que el talento viene de familia, la charla ha sido muy entretenida, gracias por tu tiempo."
557,0,"Hablemos de tu restaurante favorito, muy interesante"
146,1,"Sí, exactamente. Hay unos zapatos inspirados en El mago de Oz que lo guían hasta casa al hacer clic con los talones juntos mediante un sistema de GPS."
211,1,¿cuánto paga por su factura de internet?
328,0,"Sí, ya servirá. ¿Y qué hay de Origen? ¿La has visto?"
478,0,"Muy bien, el pago se ha realizado. Gracias por elegir AMC, disfruta de tu película. Que te diviertas."
382,0,"Sí, estoy de acuerdo contigo. Veo YouTube casi todos los días. No puedo creer que Google haya comprado YouTube por 1650 millones de dólares en 2006. Parece que fue hace mucho tiempo."
0,1,"Sí, no se pueden tomar buenas decisiones cuando el azúcar ha bajado. No puedo creer que no fuera hasta 1993 que las mujeres usaron pantalones en el senado."
585,0,"Ya sabes, si tu cliente es como: Oh, voy a comprar más. No, eso no es bueno."
312,0,Sí. El origen de inclinar el sombrero es de cuando un caballero se levantava la visera.
586,0,"La salud de su padre es en general bastante buena, es su mente la que sufre, o la que tiene, si tiene Alzheimer, sé que también afecta a tu cuerpo de otras maneras,"
179,1,"cuando mezcla culturas, espera que la cultura más fuerte no aplaste a la más débil y yo vería a su amigo como la cultura más tranquila."
467,0,Tengo cien colores en tu ciudad
97,1,"Es una locura, yo lo haría sin duda, ¿subiría su memoria?"
127,1,"Eso sería épico, especialmente en Finlandia, LOL. Debo haber leído mal su comentario."
254,1,"Así que, de cualquier modo, ¿cuáles son sus grandes almacenes favoritos? Ya sabe lo que quiero decir, en toda la zona"
38,1,"Sí, puedo ver esa perspectiva. Siempre pensé que siempre era rojo y azul, pero al parecer empezó en el año 2000. ¿Qué pensó de Harry Truman?"
230,1,¿lo consiguió? ¿Logró que iniciara sesión en su teléfono?
410,0,"Sí, a veces parece un pozo sin fin. Leí que cuando los hijos van a la universidad hay que quitarles todo el sueldo. LOL, me habría vuelto loco si mi madre tratara de quedárselo de esa manera."
584,0,"solo quieren ver, por qué no"
434,0,"Sí, debe ser un estado interesante para vivir. ¿Alguna vez lo has visitado?"
377,0,¿Qué tal? ¿Te gustan los deportes?
381,0,"¿Qué te gusta más, la literatura, la ropa o los juegos?"
117,1,"Sí, y todo lo que tiene que hacer es ponerle botellas de plástico."
598,0,"definitivamente, están ahí siempre que necesites una mano amiga."
472,0,"Bueno, obviamente los sentimientos no estaban permitidos en tu familia y tampoco estaban permitidos en la mía, a menos que fuera enfado. Se nos permitía expresar el enfado porque eso es algo que todos han expresado,"
158,1,La gente que ha trabajado ahí vienen y cualquier tipo de muestras que puedan conseguir las llevan ahí
349,0,"¡Eso fue hace mucho! ¿Qué piensas del nombre en chino para Los guardianes de la galaxia? Se llama El inusual equipo de ataque interplanetario, ja, ja."
337,0,"Supongo que el talento podría ser cosa de la familia. Me pregunto qué tipo de personalidad necesitarías: pasarte horas reflexionando, pensando en las jugadas y en las contrajugadas."
45,1,Hola. ¿Ha oído hablar de los premios Razzie? ¡Creo que premian las peores películas del año!
64,1,"Es mucho trabajo. ¿Le gustan más películas de acción, como Jurassic World? Me encantó Parque Jurásico, así que estaba indeciso cuando anunciaron Jurassic World."
109,1,"La vida es corta. Creo que debería perseguir su sueño, si puede. Me gusta Ryan Stiles."
276,1,"Porque los perros dan mucho trabajo y son ruidosos y se orinan en el suelo y destruyen sus cosas, y son simplemente molestos."
143,1,"Sí, su serie gustó a mucha gente, así que sí, ¿le gusta Chris Pratt?"
563,0,¡Dios mío! ¿Por qué pagas tanto?
77,1,¿Qué tal? ¿Le gustan los deportes?
251,1,Poner el producto en su mano incluso antes de su llegada.
125,1,Creo que eliminaría todo el placer de la vida. ¿Comida? ¿Cerveza? ¿Vino? ¿Qué es lo que haría con todo su tiempo?
479,0,"cuando mezclas culturas, esperas que la cultura más fuerte no aplaste a la más débil y yo vería a tu amigo como la cultura más tranquila."
150,1,"Tiene que ser la cultura del servicio de atención al cliente y convertirse en una experiencia para la gente, para que no entren sin más"
154,1,"tienen que ser, ese es su trato, tienen que hacer, es lo mismo que ha sucedido con Home Depot"
395,0,¿De pequeño jugabas con piezas de Lego?
474,0,"pero era raro tener tanto tiempo al final de la tarde, ya sabes, y tener toda tu jornada de trabajo."
89,1,"No mucho, aunque me encantan los deportes, así que podría hacerlos si lo necesitara. ¿Le gusta algún otro deporte?"
88,1,"Sí, la gente tiende a olvidar que es libre de irse. Me gusta esa sabiduría y esa táctica. También puede jugar un juego en la mente, retándose a sí mismo a entretenerse durante toda la reunión/cita."
61,1,Qué buena idea. Que sus amigos también tuiteen. Que tenga un buen día.
323,0,Siempre me ha gustado La dimensión desconocida. ¿Has visto la película El renacido? Fue una película del 1971 sobre supervivencia en la naturaleza. Leo hizo un gran papel.
315,0,"Sí, como la energía hidráulica. Los ordenadores de Apple parecen ser bastante sensibles porque si fumas cerca de un ordenador de Apple, se anula la garantía."
553,0,"Espero visitar tu país en un futuro próximo. Eso es perfecto y simple y dulce y eso es todo. Oh, eso dice. Espero que sí."
302,0,Qué mala suerte. Así que las pitones bola cuando están con su dueño se enrollan en forma de bola del tamaño de la palma de la mano. Por lo que podría ponerla en mi bolsillo.
92,1,Sorprende un poco. Pensaba que Grand Prix o algo así... ¡Fijo que Logic lo ganaría en Mario Kart!
188,1,"quiere ir a la escuela, ellos lo van a ayudar a ir a la escuela, sabe lo que digo, así es la familia"
581,0,¿encontrar opciones vegetarianas en tu barrio ahora?
54,1,"Sí, eso parece, o tal vez girar a una velocidad mayor. Ya sabe, tenemos un embajador en caso de que los extraterrestres lleguen al planeta o traten de contactar con nosotros."
505,0,"Sí, es decir, y luego está el otro punto de Amazon, además de la regulación de los productos, es que la propia empresa está creciendo tanto y quedándose tu parte de Sony de la industria."
477,0,"es más importante que el trabajo, es más importante que tener un trabajo y una profesión, porque tu profesión tiene que terminar, tu familia no termina. Tu familia sigue adelante, tu linaje seguirá adelante"
136,1,"¡Hola, amigo! ¿Qué le gusta hacer en su tiempo libre estos días?"
510,0,Tu padre te puso el nombre de tu abuelo
550,0,"Sí, tengo un montón de primos, todas mis tías y tíos. Tengo al menos cincuenta primos."
70,1,Muy cierto. ¿Sabía que las camisas polo las inventó inicialmente un famoso jugador de tenis?
384,0,"Sí, ¿has subido alguna vez a la atracción de Parque jurásico?"
36,1,¡No tenía ni idea! ¿Le gustó La bella y la bestia?
572,0,"siendo un estudiante en la escuela, ¿sabes lo que quiero decir? Es, sin lugar a dudas, útil. Es práctico, quiero decir, tu estudiante a tiempo completo la verdad es que no tiene un coche."
513,0,"y como ser lo mejor que puedan ser, sabes lo que digo"
284,1,"solo quieren ver, por qué no"
53,1,"Vaya, probablemente vendería una parte y guardaría el resto como inversión. ¿Qué haría usted?"
69,1,"Oh, así que Lacoste fue el inventor, qué interesante, ¿se enteró del funeral de Bill Mays?"
50,1,Es cierto. Creció y se convirtió en un verdadero héroe. ¿Quién era su Batman favorito?
264,1,"Pero si usted, si la persona se toma el tiempo de mirar, entonces estará como: oh, claro, sí, no hay problema, pero si no miró, entonces, le puedo decir."
567,0,"tendrás que etiquetar esa ropa barata que viene de China, porque la ropa solo es superada por el petróleo y la huella de carbono."
289,1,¿en serio? Qué cree que va a llevar a la gente a su alfombra mientras que
343,0,Podrían estar en tu desván si no está bien ventilado.
220,1,"Ya veo, por eso digo que es mejor estar soltero y conocer gente, así no se tiene que preocupar de herir los sentimientos de nadie y no se tiene que preocupar de que hieran los suyos."
577,0,"Creo que solo porque, en términos de especie, como dijiste, los humanos están (desarrollados). Probablemente se vea un poco raro. Crees que tu"
164,1,"también muy conocidas como un precio de tipos de moda, son muy buenas para encontrar diferentes tipos de camisetas y cosas así."
503,0,¿Tu familia se opuso en algún momento cuando les dijiste que eras vegetariano?
245,1,"Así que vamos a hablar de las familias y cosas así y ya sabe, todo eso"
309,0,"Veo muchas comedias, Cómo conocí a tu madre, Friends, The Good Place, Santa Clarita Diet, cosas así, fáciles. Sin embargo, me gusta mucho el drama, como Westworld, El cuento de la criada, etc."
303,0,¿En serio? ¿Quiénes lo han hecho? Parece que siempre se oyen grandes nombres que rechazan papeles y luego resulta que las películas salen geniales.
204,1,"No lo sé. No sé si alguna vez le pasó, quiero decir que (la mordida de su brazo) es bastante significativa"
197,1,"Por eso a veces la televisión por Internet no me funciona, porque no puedo escucharlo decir algo diez minutos después de que lo diga su boca. Eso lo arruina. No entiendo cómo podía hacerlo."
415,0,No puedo ni imaginarme trabajar tan duro para ese papel y no conseguirlo. He visto Iron Man entera. ¿Y tú?
114,1,"Ya lo había visto antes. A propósito del teléfono, Unicef donará un día de agua potable a un niño necesitado por cada minuto que no utilice el teléfono móvil. Buena práctica."
549,0,Creo que tú entiendes que no se trata de convencer a otras personas de que tu relación es increíble y no podría hablarnos de eso
231,1,"Cuando lo haga, cuando tenga un hijo del que sea responsable, tendrá que ponerse las pilas."
113,1,"Sí. Antes jugaba mucho, pero ya no. ¿También juega?"
562,0,Tú sientes que el trabajo es más
374,0,"Me pregunto qué es lo que atrae a los jugadores al juego. Quizás sea la complejidad, o quizás sea la oportunidad de crear tu propio estilo personal."
336,0,"Supongo, ja, ja. ¿Te gusta Johnny Depp?"
578,0,"Bueno, sí, y también es solo el envío gratuito"
96,1,¿Escucha música en el gimnasio? ¿Lleva su propia música o escucha lo que ya estén poniendo en el gimnasio?
263,1,¡Dios mío! ¿Por qué paga tanto?
416,0,"Cuando compras un producto, recibes algo a cambio. Si no compras algo, tal como Facebook, tú eres el producto. Te venden a otros a través de sus datos o anuncios."
397,0,"Es una locura, yo lo haría sin duda, ¿subirías tu memoria?"
355,0,"Cierto, para cuando veas tu respuesta ya habrás pasado página."
151,1,"sí, la familia siempre estará ahí, especialmente las madres y los padres, las madres siempre cuidan de uno."
444,0,"Iba a preguntarte qué pensabas al respecto. Jack Black iba a protagonizar Linterna Verde, que en un principio iba a ser una comedia."
528,0,"La información en tu Instagram, estoy seguro"
144,1,"Iba a preguntarle qué pensaba al respecto. Jack Black iba a protagonizar Linterna Verde, que en un principio iba a ser una comedia."
490,0,"pero puedes intentar en alguno de esos, Freelancer punto com. Tengo una cuenta ahí."
228,1,"La información en su Instagram, estoy seguro"
218,1,¿Cree que le gusta la familia de su novio?
62,1,Seguro que sí. Ha sido un placer charlar con usted. Que disfrute de la noche.
10,1,"No sé cómo se entra, pero seguro que hay que escribir un artículo y usar las mejores ideas, pero sería guay."
273,1,"debe tener agallas, debe tener dinero. Sabe lo que digo tiene que conseguir el dinero"
569,0,"el programa favorito de todo el mundo es Martin. ¿Por qué es tu programa favorito, Martin?"
223,1,"Entonces, ¿cuántos tíos y tías tiene?"
414,0,"Ya lo había visto antes. A propósito del teléfono, Unicef donará un día de agua potable a un niño necesitado por cada minuto que no utilices el teléfono móvil. Buena práctica."
507,0,"y tener a alguien que te llame y eche la bolsa por ti, es decir que tienen que crear una razón para que la gente que realmente entra en una tienda"
359,0,"Sí, es bastante extraño, ¿no? ¿Será cierto? Bueno, fue un gusto charlar contigo."
40,1,Qué bien. El maletero del coche se llama así porque antes tenían troncos de madera en la parte trasera.
495,0,"no hay manera de que algo más pueda tener una influencia tan fuerte, más fuerte que tus padres, tus hermanos tus abuelos, ya sabes."
516,0,¿Dónde te hospedas en tu viaje a través del país?
80,1,¡Qué bien! ¿Vio la primera película cuando se estrenó en 1977? Recuerdo haber ido al cine a verla.
564,0,"Pero si tú, si la persona se toma el tiempo de mirar, entonces estará como: oh, claro, sí, no hay problema, pero si no miraste, entonces, te puedo decir."
15,1,"Sí, como la energía hidráulica. Los ordenadores de Apple parecen ser bastante sensibles porque si fuma cerca de un ordenador de Apple, se anula la garantía."
128,1,"A veces, está cerca de las líneas eléctricas. Es inevitable en la vida moderna. Yo no pasaría por debajo de ellas durante mucho tiempo. Un sendero para bicicletas por debajo de las líneas eléctricas no me atraería."
104,1,Interesante. Hay un programa de Unicef que dona agua limpia por cada minuto que no utilice el teléfono.
94,1,"Exactamente. Haga como si tuviera que alejarse del horror, LOL. Entonces, ¿le gusta Internet o es la perdición de su existencia?"
268,1,"Vale, como consumidor, no le importa realmente quién lo hace, a quién da dinero, a quién permite contratar, solo quiere conseguir el mejor precio para usted."
165,1,Cuál fue el último que sería su hogar Ese sería Puerto Rico.
226,1,"Quiero decir lo que es una compra increíble allí, ya sabe, almendras cubiertas de chocolate con no sé qué."
497,0,"Por eso a veces la televisión por Internet no me funciona, porque no puedo escucharte decir algo diez minutos después de que lo diga tu boca. Eso lo arruina. No entiendo cómo podías hacerlo."
409,0,"La vida es corta. Creo que deberías perseguir tu sueño, si puedes. Me gusta Ryan Stiles."
132,1,"Debe haber sentido realmente el llamado para eso. Ha sido divertido charlar de comedia con usted, que pase un buen día."
422,0,Tengo la duda de cómo sabrá Unicef si utilizaste el teléfono móvil o no.
525,0,"Vamos, da una oportunidad a nuestro pequeño entretenimiento y no vamos a ahorrar dinero, pero ese libro es fenomenal, habla de los diferentes tipos de seguro que debes tener."
306,0,Podría verlo. Especialmente con un saxo apoyado en la barbilla todo el tiempo.
82,1,"Sí, estoy de acuerdo con usted. Veo YouTube casi todos los días. No puedo creer que Google haya comprado YouTube por 1650 millones de dólares en 2006. Parece que fue hace mucho tiempo."
599,0,siéntate y asegúrate de que todo el mundo en tu página de Twitter vea la realidad
212,1,"la escuela, hasta que me gradué y entonces fue rollo, ¿sabe?"
556,0,"Pero son rollo: como empleado, tienes un objetivo de ventas que cumplir y tal si dedicas una hora a maquillar a alguien"
84,1,"Sí, ¿ha subido alguna vez a la atracción de Parque jurásico?"
425,0,Creo que eliminaría todo el placer de la vida. ¿Comida? ¿Cerveza? ¿Vino? ¿Qué es lo que harías con todo tu tiempo?
473,0,"tener esa red allí, es una gran comunidad, así que la familia es tu familia inmediata, las personas detrás de ti,"
363,0,"A mí también, y la gente los califica en una escala del 1 al 5. ¿Crees que la gente se preocupa por los zapatos de su pareja?"
155,1,"No, al volver de Budapest, en realidad tuve la oportunidad cuando mi abuela aún vivía. Ella creció en Budapest."
131,1,"Probablemente se adapte mejor a su naturaleza amable que a las batallas en la cara al estilo estadounidense, que pueden ponerse muy feas."
380,0,¡Qué bien! ¿Viste la primera película cuando se estrenó en 1977? Recuerdo haber ido al cine a verla.
548,0,"Así que cada caso es como si pudieras averiguar cómo conseguir tus clientes y eso es, ya sabe"
512,0,"la escuela, hasta que me gradué y entonces fue rollo, ¿sabes?"
168,1,¿Cuál era su película favorita de Disney cuando era niño?
24,1,"Sí, a mí también. La vi, y me pareció bastante buena. ¿Y usted?"
446,0,"Sí, exactamente. Hay unos zapatos inspirados en El mago de Oz que te guían hasta casa al hacer clic con los talones juntos mediante un sistema de GPS."
87,1,"Lo sé, no lo he visto. Qué suerte encontrar tarjetas de béisbol en el ático del abuelo con un valor de 3 millones de dólares. Buena conversación."
504,0,"No lo sé. No sé si alguna vez te pasó, quiero decir que (la mordida de tu brazo) es bastante significativa"
310,0,"No sé cómo se entra, pero seguro que hay que escribir un artículo y usar las mejores ideas, pero sería guay."
93,1,"¿Qué tal, ve películas de terror? Las primeras se inspiran en Edgar Allan Poe y Mary Shelley"
29,1,"Vaya, a propósito de arruinárselo al equipo. ¿Era un Yankee en ese momento o un Red Sox? No me acuerdo."
544,0,"esa es una forma real, es una forma segura de alejarte de la realidad, y por eso lo odiaba."
311,0,Qué bien. El espacio es muy interesante. He aprendido hace poco que hay estrellas que son lo suficientemente frías como para tocarlas con la mano.
529,0,¿Cuál es tu profesión ideal?
282,1,"No creo que haya nada malo en ello. Pero, si le dijera que está perjudicando a la economía, ¿cambiaría en algo su opinión? Y no estoy diciendo que sea"
427,0,"Eso sería épico, especialmente en Finlandia, LOL. Debo haber leído mal tu comentario."
111,1,"Vaya, es una barbaridad de tiempo. Bueno, ha sido un placer charlar con usted. Que tenga un buen día."
317,0,"Es una locura lo que la gente deduce solo viendo la ropa que llevas. Por ejemplo, si tu ropa tiene según qué huecos, significa que llevas ropa de confección."
152,1,después de cierta hora de la noche o no responde a los mensajes de texto como los domingos o algo así. Así que uno se pone es como poner límites para sí mismo
322,0,Buenos días. ¿Cómo van tus inversiones hoy?
249,1,Creo que usted entiende que no se trata de convencer a otras personas de que su relación es increíble y no podría hablarnos de eso
201,1,"Fue un viaje divertido, ¿qué recuerdos guarda con más cariño de ese viaje?"
205,1,"Sí, es decir, y luego está el otro punto de Amazon, además de la regulación de los productos, es que la propia empresa está creciendo tanto y quedándose su parte de Sony de la industria."
187,1,"sabe que puedo ver cómo cuando usted está en un juicio en ciertos tipos de situaciones legales. Es realmente cuánto está dispuesto a levantarse y decir, ya sabe"
115,1,No puedo ni imaginarme trabajar tan duro para ese papel y no conseguirlo. He visto Iron Man entera. ¿Y usted?
520,0,"Ya veo, por eso digo que es mejor estar soltero y conocer gente, así no te tienes que preocupar de herir los sentimientos de nadie y no te tienes que preocupar de que hieran los tuyos."
471,0,"Lo siento, sí, y es muy interesante. ¿Cuál ha sido tu experiencia al viajar al extranjero?"
568,0,"Vale, como consumidor, no te importa realmente quién lo hace, a quién da dinero, a quién permite contratar, solo quieres conseguir el mejor precio para ti."
46,1,"Sí, es un estilo absurdo. Nadie quiere ver su ropa interior. ¡Que tenga una buena noche!"
383,0,"Gracias, que disfrutes del día, juega a Gran Turismo y hazte famoso."
353,0,"Vaya, probablemente vendería una parte y guardaría el resto como inversión. ¿Qué harías tú?"
561,0,"Sí. Y sobre todo si miente también y luego hace que pillen sus mentiras de forma intencionada. Entonces también lo hace usted mismo, no parece inteligente."
260,1,"Todas mis hermanas fueron a la universidad. Se graduaron de la universidad, el hermano mayor obtuvo su (máster). La escuela es una familia. (Tiene) que ir a la escuela."
480,0,¿Quién es tu actor favorito? Supongo que lo mismo.
424,0,No sé mucho al respecto. ¿Has oído hablar del cómic genérico?
386,0,"A mí tampoco me gustó la serie. Me encantaban Seinfeld y Frasier, y nunca vi Friends hasta que la volvieron a emitir. Mi serie de televisión favorita es Mentes criminales, ¿cuál es tu serie de televisión favorita?"
99,1,"No he oído nada de ellos últimamente. Creo que es un concepto divertido, burlarse de algunas de las peores producciones de Hollywood, pero me sabe mal por los nominados. ¿Los ha visto?"
288,1,"Así es. Entonces, si Martin era su programa favorito de pequeño, ¿cuál es su programa favorito ahora?"
375,0,"Bueno, podrías ir a una película de comedia con tu pareja, comedias brománticas como Dos colgaos muy fumaos podrían ser buenas en una noche de cita."
539,0,"¿Entiendes lo que quiero decir? No sé si eso realmente responde a tu pregunta, pero es una especie de experiencia reveladora para mí."
401,0,"Buen coche, ¿es cierto que es legal en Sudáfrica equipar el coche con lanzallamas para evitar el robo del vehículo?"
259,1,"Sí, pero esa es su opinión sobre la película. Definitivamente hay gente por ahí que es así y no tiene sentido. Es más bien que creo en los extraterrestres"
55,1,"Cierto, para cuando vea su respuesta ya habrá pasado página."
101,1,"Buen coche, ¿es cierto que es legal en Sudáfrica equipar el coche con lanzallamas para evitar el robo del vehículo?"
358,0,"Ah, entonces, eso definitivamente basta. Es interesante cómo diferentes áreas tienen diferentes coches y reglas también. En Ohio es ilegal calentar el coche."
469,0,"bisabuelo, tú entiendes lo que digo, así son las cosas."
48,1,Sé a lo que se refiere. Es el único objeto conocido que tiene vida y necesitamos saber por qué es así.
75,1,"Bueno, podría ir a una película de comedia con su pareja, comedias brománticas como Dos colgaos muy fumaos podrían ser buenas en una noche de cita."
241,1,eso no significa que no haya nada en común en sus experiencias laborales.
182,1,¿Tiene otras películas favoritas de este año o de su vida?
105,1,No puedo ni imaginarlo. Fue un gusto charlar con usted.
141,1,"Sí. Ahora las piso, como padre. ¿Jugaba con ellas?"
191,1,nunca tuvo ninguna fiesta en su casa.
519,0,"porque no le estás robando el tiempo a alguien más que podría estar vendiéndote. Los clientes que se toman algo en serio, no alguien que solo busca ser maquillado gratis."
574,0,"así que eso es lo que aprendiste de la familia, sin duda son un montón de cosas que aprendí, valores que aprendí"
192,1,"¿Cuál es su favorito? ¿Le gusta Starbucks, le gusta Dunkin's, qué hay de esas cadenas rollo cafeterías?"
19,1,"Me encanta verlo, ¿cuál es su equipo favorito?"
452,0,después de cierta hora de la noche o no responde a los mensajes de texto como los domingos o algo así. Así que uno se pone es como poner límites para sí mismo
145,1,Es un tío estupendo. Creo que es un tío estupendo y un tremendo actor. ¿Qué película de él es su favorita?
162,1,"era usted, estábamos hablando de cómo alguien en su clase de actuación contemporánea, quería ser director de reparto y reservó un trabajo de apoyo. Estaba pensando en eso y en lo tonto que es."
121,1,"Eso es cierto, tengo duda de si habrá más que no conozcamos, LOL. ¿Le gustan los caballos?"
571,0,"lo que digo. Para vivir bien, sabes lo que digo. Vivir sin preocupaciones. Ya sabes a lo que me refiero. En serio."
587,0,"Los veo como mínimo cada verano, todos van a Minnesota, conoces Minnesota"
71,1,No puede escapar de su adicción ni siquiera en la cima del Everest. Ahí arriba hay servicio de telefonía móvil 3G e Internet.
487,0,"sabes que puedo ver cómo cuando tú estás en un juicio en ciertos tipos de situaciones legales. Es realmente cuánto estás dispuesto a levantarte y decir, ya sabes"
362,0,Seguro que sí. Ha sido un placer charlar contigo. Que disfrutes de la noche.
299,1,siéntese y asegúrese de que todo el mundo en su página de Twitter vea la realidad
63,1,"A mí también, y la gente los califica en una escala del 1 al 5. ¿Cree que la gente se preocupa por los zapatos de su pareja?"
