SID,label,sentence
352,1,キャットウーマン！あなたは誰ですか？ビル・マーレイとエディ・マーフィーでバットマンを作ったら、きっと笑うでしょう。ビル・マーレイを見ているだけで笑いがこみ上げてきます。
1020,0,私は学校でイタリア語とフランス語を学び、今はイタリア語を教えているよ。私は言語が大好だ。
684,1,私にとって、叔父や叔母は私の人生の一部ではありません。そうであればいいのですが、そうではなくて、私の人生の一部なのはシングルマザーの母だけです。
1332,0,言いたいことが分からないけど。心をコンピューターやメモリースティックにアップロードしたいと思っている、トランスヒューマニストって呼ばれるグループがある!
1411,0,他店の多くの価格と比較して、本当に安いものがたくさんあるので、正直、食料品の買い物の9割はそこでしている。
639,1,そして今、私にはそんな資格がないように感じていますが、それは信じられないほど高価で、それだけの価値はないようです。
1730,0,いいえ、ブダペストから戻るよ、祖母がまだ生きていたときに実際に機会があったんだ。祖母はブダペストで育ったからね。
901,0,正直なところ彼はおそらく少し負けているね。これは特に驚くべきことではないが。
441,1,ええ、話せて嬉しかったです！すてきな一日を過ごしてください
415,1,あなたと同感です。それは数年前に起こった。トランプ支持者がそれを見つけてソーシャルメディアに投稿したと書かれています。それは奇妙に思えます...
990,0,ああ、それは残念だね、はは。でも恋愛小説とは違って、私はずっとここにはいられないんだ。でも話せて嬉しかったよ。良い1日を過ごしてね。それでは！
190,1,私はそれを読んで同じように考えました。ゼブラフィッシュは人間にどれほど似ているのでしょうか？それを医学研究に使用できるのでしょうか？
341,1,確かに、謙虚を装った自慢、社会的な比較ですね。心に良くありません。外に出て、楽しいことをしたほうがいいですよ。
1383,0,それが本当なのはわかっている。それは現実だ。私が感じたいと思っているように、他の同年代の友人たちのように。私達はよく遊びに行ったものだ。
817,1,それで私が彼にそれについて話したとき、彼もそれについて私に話しました。そして、彼らは私がそれが少しおかしいと言ったと言いました。誰かに歯を磨いてもらうことについて。
1207,0,それはすごくいいね!新しい番組を探しているなら、Nat Geo Wildで、ゲーム・オブ・スローンズのパロディーだけど、ライオンを追いかける番組があるよ!
1371,0,私の長い休暇でフロリダに2、3日滞在する。そして、南南西部の
1253,0,ハウス・オブ・カードかベター・コール・ソウルかな。あなたは?
411,1,ええ、それを試すべきです、今年の賞はどんな驚きがあるでしょうか！
1349,0,何とも言えないね。最初の映画しか見ていないんだ。アンジェラ・バセットが最新の映画に出演していると聞いたよ。彼女がとても好きだ。どの共演者が好き？
689,1,私のホームフライ。そして、ホームフライの付け合せを持ってきますよ。気にしないでください。
1719,0,(そうだ、思い出した) あなたに質問がある。私の町が機能する方法を説明する一番良い方法は複数ある？
1652,0,それで、観光客の産物を続けるよ、基本的に、その通りだった。それで、トイレの大きさの小さなブースがあるけど、ほら、1つのトイレ、全部のブースに同じものがある。
99,1,はい、それは間違った選択でした。 そして彼らがルークを見せた方法も私は好きではありませんでした...
1108,0,地球は私を驚かせて止まない、地球は45億年以上前に作られたが私たちの惑星について学ぶことはまだたくさんある
1361,0,実の父方の人々よりもね。なぜなら、その人たちを実際に見て育ってきたからだ。彼らの家に行くと、家族のように接してくれていた。
1463,0,彼はたまたま、借金とは何かを教えてくれた。今、あなたはお金を持ちすぎていて、注意を払っていない。
1786,0,そう、私の家族の場合と同じように、あなたの家族ではもちろん感情をそのまま出すことは許されなかった。怒りの感情を除いて。怒りの気持ちを表現することが許されたのは、誰もが表現したことだからだ、
1770,0,私たちはあらゆる種類のさまざまな買い物について話すことができましたが、トレーダージョーズから始めました。 トレーダージョーズで買い物なさいますか？
486,1,私はずっとニューオリンズに行きたいと思っていたのですが、カトリーナの後に行くのを拒否していたので、ニューオリンズに行くのに時間がかかりました。それは私の心を傷つけました。
610,1,私は、バージニア大学の友人が娘とセフレで、情報を交換したりして、かなり親しい友人です。
1720,0,それはすごいね、あなたは
806,1,いいえ、それではあなたの友人はずっとそこにいるんですね。子供たちはどこにいて、彼女の夫との関係はどうなのですか、仕事の面ではどうなのですか、または夫と家族の関係は前より良くなりましたか。
1526,0,そして、それはそのようなスポットの中でも特にお気に入りなのだ。また、私はメキシカンがとても好きなので、彼らは時々、私のお気に入りのメキシカンレストランに行く
1197,0,ここに何があるかな。アルバムとドレーク。アルバム?ドレーク?アルバム、あなたの好きなアルバムは?
464,1,私の電話番号を調べたり、特定の電話番号を調べたりして、タイムワナーになっていたかもしれません。
1658,0,私たちが若い頃、電話ケースやクリップはファッションアクセサリーだったが、今では違う。あなたの電話はただあなたの電話だ。人々はいわゆる変わってきた。
1135,0,私が最初に始めたとき、4時に起きるのは大変だったが今では習慣になっているよ。他の方法でそれをする時間がないので、私にとっては最高の選択肢だ。とてもリラックスし心も晴れる。
262,1,コンピューターとメモリースティックに心をアップロードできるというアイディアが好きですね。死んだ後でも一種の遺産のようなものが残ることになるからです。
437,1,ええ、彼女は出演していました、彼女はかなり良かったと思います、絶対その映画を見るべきです、素晴らしい映画です。
1348,0,最後はかなりきつい。できる限り心の中で楽しむことだね。たぶん遺伝子と環境。話せて楽しかったよ。
463,1,次の話題に移ってもいいと思いますが、アマゾンがどのように小売業にとって変わりつつあるかという議論についてです？
177,1,それは馬鹿げています、私のコンピューターはかなり新しいですが、それが何ギガバイトあるのか知りません！
1508,0,私の古い友人がそこで働いていた。面白い。
812,1,ただ単に、種という観点から言いますと、あなたが言ったように、人間は(発達している)からだと思います。きっとちょっと変な見た目だったでしょうね。あなたは
181,1,私はかつてBimboという名前のコリーを飼っていました。 それは素晴らしい質問です。
667,1,美しいストーリーテリングで、私とルームメイトは、前学期にキャストを見始めてから少し夢中になりました。キャスト全員を見分けることもできました。
225,1,ちょっと関係がありますが、私は自分ではどうしようもない時に決まってグーグルを試してきました。 はは。
1178,0,どのゲームをしたことがある?昔はよく遊んでいたけど、最近のは面白くない。
1452,0,なるほど、面白。私はこの中から何も返さなかったことを覚えている。先日、誰かにプレゼントしようと思って先日買ったのだ。
1266,0,ある人がどんなことを考え出すかを知ると愉快だね。あなたは何を使うの?
987,0,よくわからないが、彼らはどうやってこれを行うのだろう？
1214,0,うん！あなたの言う通りだと思うよ。映画の三つ子は、ビンベットと呼ばれている。今日一番何の役にも立たない情報だね。笑
1667,0,コーヒーにクリーム。まあ、そのクリームに砂糖も入れないとね。
1467,0,それはおかしい。また皆は私に、家族が多くいとこが50人いるとか言う。それは随分な人数だ。
377,1,私も話せて良かったです。おしゃれを楽しんでくださいね。私もそうします。
165,1,私自身犬好きです。 イスタンブールには野良犬用の水の自動販売機があり、同時にリサイクルを奨励しているのがとても良いと思います。 ここアメリカでは少し努力が足りません
1516,0,つまり......わからない。私にとってはどうでもよかったのだ。私の友人の何人かは結婚しているし、今でも何人かは結婚したくてたまらないようだが、私にはとてもできない。わからない。
126,1,彼らは彼をある種のメソメソ男に戻ったように見せました、彼の年齢や経験からいうと彼はベン・ケノービやヨーダのようにさえもっと進化しているはずです、私は「Whoa Is Me」ではなく「Xanax Luke」が必要です
734,1,それが低品質として（積み上げられて）いるなら、ご察知のように、私の怒りが爆発するだけです。さて、あなたの好きな映画のジャンルは何ですか？
272,1,強盗犯はすごく足が速い場合がありますので、靴の紐を縛る時には「油断しない」ことです。
1152,0,確かに長い間待って、何も起きないという繰り返しだね。馬には乗ったことがある?
696,1,両親は私に演劇を紹介してくれた人で、私はいつもそのことに深く感謝しています。そして、父は私が
1577,0,そして、人前で自分のことを話すのは不思議な感じがした、わからないが。
119,1,ええ、私もです。これは現在インターネット上で2番目に大きい検索エンジンです
826,1,連れて行きましたかね？それともイーサンを連れて行きましたかね？なんといいますか食べ物を、自分でよそって量る感じです
446,1,いえ。自分の先祖の故郷を知るために、ヨーロッパの国々にまた行きたいと思っています。自分のルーツをたどるのは興味深いですからね。
522,1,私は何も言わず、ただ黙っていました。でも、マイアミに来たからには何か食べないといけないと自分に言い聞かせて、行ってきました。
1668,0,次のようなことをいろいろ言っている。これらはオプションですとか、カトリックではこれは罪だと言っています、とか。しかしこれらはあなたの選択肢だ。
238,1,はい！それは私のお気に入りの彼の時代でした！ロカビリーのものが大好きで、彼がラウンジシンガーになり、私は彼の曲を聞かなくなりました。（笑）クイーンのフレディ・マーキュリーは、エルビスへのオマージュとして「クレイジー・リトル・シング・コールド・ラブ（愛という名の欲望）」を書きました。
1783,0,バスケットボールのコーチ、彼はあなたの家族になる、分かるかな
982,0,はい、文章は素晴らしかったよ。クリス・プラットとエイプリルが私のためにその番組を作ってくれたんだ。幸せな犬と怒っている猫！
1545,0,しかし同時に、それは返品するだけで、それは私が返品する品の金額だ
979,0,はい、確かに、今週末私を考えさせる興味深い事実だね。話せて楽しかったよ。ありがとう、そして素敵な週末を。
928,0,私たちの犬は私と配偶者の間に横たわっている。彼らは私たちの緩衝地帯だ。夫は私に腹を立てながら目を覚ますのが常だった、犬たちがとても優しく横たわっているので、今では怒ることができない。
918,0,確かに、私の妻はブラジル出身で、アメリカンフットボールについて彼らと話すときはいつも、言い直さないといけないんだ！
1422,0,私は何も言わず、ただ黙っていた。でも、マイアミに来たからには何か食べないといけないと自分に言い聞かせて、行ってきた。
745,1,なんと言いますか、何かをやっていて、感情とか色んなことについて話して学校にいる振りをしていて、キャサリンは、どうやって、と言いますか、あなたと彼氏のファーストキスはいつでしたかって感じで、私は
1397,0,それが気になるわ。
1509,0,しかし、家賃は私にとって最大の出費であり、何とかなるようなものではない。わからないが、小売店での出費はどうだろうか。
1023,0,私は彼らが巣を作ったり修理したりするためにクモの巣を盗むことを知っている。蜘蛛の巣にひっかかると、びっくりするよ 笑。
1502,0,と言って、私を追い出そうとすることがある。次の日にチェックインして、あなたは法廷で
357,1,ユニセフはあなたが携帯電話を使っていたかどうかどうやって分かるのでしょう。
393,1,Appleが禁止したのは良いことだと思います。アプリ製作者は大混乱を起こしたかったようですが笑。それでは、お休みなさい。
1268,0,ヨガのクラスに参加したことがあるけど、柔軟性が高まるまでもう少しクラスを受講する必要がある。話せて楽しかった。良い一日を!
941,0,私は皆好きだったが、2話が私のお気に入りだったと思うよ。 1と2は私にとって最高だった。その後、だんだん面白くなくなったね。
606,1,去年の夏に行ったとき、家族に言いました。いつも車であちこち連れて行ってくれるのはありがたいけど、自分でなんとかすることを考えないといけないよね。
245,1,オクラホマの州のロックソングは、フレーミング・リップスの「気づいているかい」です。
192,1,ロビン・ウィリアムズは、漫画の分野でいつも私のお気に入りでした。彼がアニメの声優というトレンドを始めたのを嬉しく思います。そのおかげでいい映画が増えました。
425,1,その名前がアメリカでそれほど受け入れられるとは思いません。話せて本当に楽しかったです。楽しい日を過ごしてください!
279,1,そうですね!自分が行くとしたら、アポロ11/NASAがしたように、お気に入りのアルバムのプレイリストを作ると思います。プレイリストに絶対入れたいアルバムはありますか?
121,1,テレビや映画のせいなのかと思いますが、現実が少し違うときの見え方についてはこの発想が浮かびます。自嘲的見方からすると、低能帽は私によく合っていると思います。
608,1,私の古い友人がそこで働いていました。面白いです。
391,1,素晴らしい！今朝は話せて嬉しかったです。今日の残りの時間を楽しんでください。
839,1,分かりますよね。彼らに何か新しいことを教えてもらいたいですよね。
480,1,おかげで私は弁護士になりたいと思っていますが、自分の弁護士や大家さんを訴えることになります。
742,1,彼はあなたの家族を選べますが、私が言っているように、あなたは友達を選ぶことができます。これは前からずっと面白いダイナミクスで、私は簡単に触れることもしませんでしたが
1050,0,友達が、女子ワールドカップはワールドシリーズよりもテレビの視聴率が高いと言っていたので、わからないよ。
172,1,もし私がもっと有能な撮影監督だったら、自分で映画を作るでしょうが、それは選択肢にはありません。会えて嬉しかったです。
616,1,つまり......わかりません。私にとってはどうでもよかったのです。私の友人の何人かは結婚しているし、今でも何人かは結婚したくてたまらないようですが、私にはとてもできません。わかりません。
1234,0,彼は素晴らしい人だ!素晴らしい人で、最高の俳優だと思う。彼の映画でどれが好き?
1612,0,将来、スマートデバイスを導入したときに、子供たちが「ああ、Amazonでブランクを注文してみたい」と言って、「ねえ、そして・・・」と言われてしまうのではないかと不安はない？
1256,0,おいしそうだ。それがお気に入りのオムレツ?
923,0,はい、それは私が人類について本当に憂いている点だ。私はそれが今後起こることであり、私たちがその一因となっていることを理解しているが、私たちの孫がまだ良い仕事を得ることができることを願っている。
1350,0,私の友人や家族は皆、ああ、私たちはあの人を嫌っていたんだ、なぜ私に何も言わなかったんだ、と言っていました。
1076,0,私も彼のことは初耳だ。彼はレーガンの大統領図書館の開発に大きな役割を果たしたと聞いた。
1476,0,私の動物に対する考えは、個人的には、動物が好きで最初にそれを使い始めた人は、それで死んでも仕方がないと思っているが、やっぱり私はこれまで、そのように考えたことはなかった。
661,1,私の母は、私に現金を送ったり、食べ物を与えたりすることはありませんでした。
549,1,彼は、私を狂わせるたびに、ああ、大変だ、と思うでしょう。私は水不足で、1時間ごとにトイレに行き、1日に1ガロン飲んでいるんです。
1439,0,つまり、私の友人はUNFIで働いている。UNFIとはUnited Natural Foodの略で、あらゆる種類の自然食品や製品の販売業者だ。
1527,0,それは私にとっても非常に怖いことで、いつも心の奥底で彼らがどうしているかを考えている。
45,1,こんにちは、それは良いです、所によってはパーティーフードとしてスパゲッティとミートボールが作られます、それは私には奇妙に思えます
865,1,なるほど、忙しすぎにならないように言いましたよね。
1488,0,そうね、私にはすべてがクレイジーに聞こえる。だから、私はこれまで一度もその世界に入ったことがない。なんか、そういうことに頭が回らない。
781,1,親とかそういう人たちは良い人ですか？あなたを悩ませるでしょう
1456,0,それなりの給料をもらってどこかでうまく働き、家に帰って「家賃が高すぎる」とか「こんなところに住んでいていいのか」とは言えないだろう。あなたはロサンゼルスに住んでいるのだから
852,1,あなたのように、私はあなたのテレビを試してみるかもしれません。
1368,0,終わった後に何かデザートを食べると、それがちょっとしたチョコレートであっても、口の中ですぐに「砂糖を摂らないといけない」と言ってしまうんだ。不思議だ！
1352,0,私の肉親は、私と弟のアンソニーで、私達の父親と母親は同じだが、ふたりはその後別れた。
591,1,(全く)追加料金を払わなければなりませんでしたけれど、とにかくこの島で一人で一日を過ごすことができましたし、素晴らしいですよ。
592,1,すぐに入れ替わってしまうので、私はいつも、キャナルステーションから行ける、一番安いベストな場所を探すことに挑戦しています。知っていますか？
495,1,私は、いつも自分らしくあり、いつも自分の本能、自分の導き、自分の理解に従うこと、そしていつも自分の現実に疑問を持つことを教えられました。それに従い、ルールに従うことを。
1168,0,誰かを知っているはずさ。いろんな責任が関係しているようだけど、一番大切なのは待つことだ。
31,1,本当ですか？？？私のでやったらいいのに。どのゲームですか？私はGTA5には賭けません。10代の若者と言えば、マラウイの10代の若者が、自分の村に電力を供給するために、独学でがらくたから水車小屋を作りました。
154,1,私も。 でも、彼は夜私をベッドから押し出しそうになっても、謝りません。 私が寝ている間、他の小さな犬が私の腕に抱きついています。
24,1,ええ。 2013年にGoogleが5分間ダウンしたことを覚えていません。これにより、Webトラフィックの40％が消費されました。おそらくそれは私の側の問題だと思っていました。
369,1,確かに、重要なのは、一生の習慣になるようなことをすることです。他の人と自分の進歩を比較してはいけません。
1726,0,連れて行ったっけ？それともイーサンを連れて行ったっけ？なんというか食べ物を、自分でよそって量る感じだ
1372,0,私たちは、ここがそれほど気に入っていない。母は、今時の母親たちのようにスポーツ好きではない。
753,1,ええ、あなたのアイデアが本当に好きでした。なぜ権力のある立場の人が、そのようなアイデアを考えないのかと思いましたけど、なにしろ
436,1,それは自分のウェブサイトを作成するスキルを学ぶ良い方法です。とにかく、話せて楽しかったです!
620,1,生粋のプエルトリコ人ではない私とジョーの家族は、実際にプエルトリコ文化圏の人と結婚し、叔父の多くがそうであったように、プエルトリコ人の妻を持っています。
1613,0,電話番号を教えてくれる？
1088,0,ええ、声だけであってもかまわないんだ、私はいつも地元のラジオ局で働きたいと思っていた笑。
1040,0,そんな可能性は殆どないが、私のチーム（ニックス）がポストシーズンにチャンスがある場合のみだね。彼らはジェームズ・ネイスミスのカンザス大学のチームよりも悪い記録を持っていると思うよ
367,1,確かにそれはとても奇妙ですよね?本当なのでしょうか。話せて楽しかったですよ。
1309,0,面白い。ゲームをして手根管症候群になったことがある?
1651,0,さて、消費者として、あなたは誰がそれを作っているのか、誰がそれでお金を稼いでいるのか、誰の雇用に役立つのかは気にしないよね、あなたはただ最安値でそれを手に入れたいだけだよね。
1060,0,私は少し弾くことができるよ、自分の部屋には電子ピアノがあってコンセントをさしたままだ。
594,1,そのベッドはとても寝心地が悪く、古いベッドなので新しいものはなく、背中が痛くなってしまいました、私はとても若いため
1764,0,とにかく、ご自身でデパートに行くのはどうだ？ 私の言っている意味がわかるよね、地域一帯を対象とするということだ。
1028,0,彼は素晴らしい俳優だと思う。私は彼が素晴らしい技能を持っているので、彼が自分のスタントをしているのは危険だといつも思っている
105,1,しかし、ロジャーはルックスが良いので、いいでしょう。私の顔が切手になったら、そう、牛でも買ってください。
417,1,彼は本当にいい人です。グレン・ハワートンについてどう思いますか？彼は実際には「フィラデルフィアは今日も晴れ」のスターで、ジュラシック・ワールドでは主役を獲得するところでした。
898,1,それだけを通して、フレンドリーな新しいメンバーを増やすことができます
1539,0,そして今、私にはそんな資格がないように感じているが、それは信じられないほど高価で、それだけの価値はないようだ。
442,1,両方のフランチャイズの価値を考えると、とんでもないことです。バットマンといえば、バットマンを演じた俳優の中で誰が好きでしたか?
748,1,もちろん親は人生で行うすべてのことで本当に大切で、突然消えてしまうから、特に私の父はせわしなかったです
866,1,あなたのデータの一部を渡しますが、どうなると思いますか？
1307,0,そうだね。ポロシャツは最初有名なテニス選手が発明したものだって知ってた?
376,1,私も行ったことがあります。たくさんのアクティビティがあって、また行きたいと思います。旅行では何をしましたか?
484,1,白雪姫。母は、私が毎日のように見ていたと言っていました。私はとても興奮しています。
143,1,ええ、私たちは単一支払者制度があったらいいのにと思います、健康保険はとても複雑な時があります。誰も病院に行って破産するべきではないです
258,1,前に見たことがあります。電話のことですが、ユニセフは携帯電話を一定時間使わなければ、必要な子供に清潔な水を寄付します。いい習慣です。
1733,0,それで私が、ねえ、メニューから何か頼む？と言うとメニューを見ていたの。それで、結局選ぶのにしばらくかかった。それで、ビールを頼んで
299,1,私も同感です！特に興行収入が今のままでは。映画「トロイの木馬戦争」のために働くのは嫌ですね。1500万ドルの予算で309ドルしか稼げなかったんですから！
577,1,確かに、とても微妙なテーマですね。友人のブーが教えてくれた「ヤバい経済学」という本があります。
